transaction_id,opportunity_name,product_id,store_id,quantity,selling_price,discount_amount,transaction_timestamp,transaction_date,payment_mode,sales_channel,name,stage_name,owner_id,amount,customer_id
TXN000839,Mega Mobile Order 26,P0012,S004,2,91364,5440,2026-03-08 01:15:12,2026-03-08,Card,Online,Mega Mobile Order 26,Needs Analysis,005a3000mvJbWxwAAF,496147.0000000000000000000000,
TXN000840,Urban Furniture Order 35,P0012,S004,5,51269,7407,2026-01-14 08:41:38,2026-01-14,UPI,Store,Urban Furniture Order 35,Negotiation/Review,005a3000mvJbWxwAAF,201980.0000000000000000000000,
TXN000841,Mega Appliances Order 49,P0011,S004,2,113925,13551,2026-03-13 09:11:13,2026-03-13,Card,Online,Mega Appliances Order 49,Proposal/Price Quote,005a3000mvJbWxwAAF,413798.0000000000000000000000,
TXN000842,Elite Accessories Order 28,P0011,S001,1,26241,2497,2026-03-15 10:59:33,2026-03-15,Net Banking,Online,Elite Accessories Order 28,Qualification,005a3000mvJbWxwAAF,355304.0000000000000000000000,
TXN000843,Quick Accessories Order 29,P0011,S005,4,33730,2679,2026-02-23 02:35:21,2026-02-23,UPI,Online,Quick Accessories Order 29,Qualification,005a3000mvJbWxwAAF,340396.0000000000000000000000,
TXN000844,Mega Groceries Order 10,P0008,S001,3,4252,381,2026-02-15 08:08:40,2026-02-15,Cash,Online,Mega Groceries Order 10,Prospecting,005a3000mvJbWxwAAF,174421.0000000000000000000000,
TXN000845,Fresh Furniture Order 53,P0011,S002,5,72570,451,2026-04-01 09:00:29,2026-04-01,Card,Store,Fresh Furniture Order 53,Proposal/Price Quote,005a3000mvJbWxwAAF,371222.0000000000000000000000,
TXN000846,Elite Fashion Order 86,P0018,S002,4,81022,7005,2026-02-05 13:59:24,2026-02-05,Card,Store,Elite Fashion Order 86,Prospecting,005a3000mvJbWxwAAF,496866.0000000000000000000000,001a3003WNFlUAuAYN
TXN000847,Quick Furniture Order 48,P0003,S004,1,25448,3047,2026-02-17 08:39:56,2026-02-17,Card,Store,Quick Furniture Order 48,Prospecting,005a3000mvJbWxwAAF,155664.0000000000000000000000,
TXN000848,Value Groceries Order 25,P0007,S005,1,88582,1266,2026-02-07 08:05:26,2026-02-07,Net Banking,Online,Value Groceries Order 25,Negotiation/Review,005a3000mvJbWxwAAF,178431.0000000000000000000000,
TXN000849,Royal Electronics Order 11,P0002,S004,1,102254,3183,2026-01-05 19:53:22,2026-01-05,UPI,Store,Royal Electronics Order 11,Needs Analysis,005a3000mvJbWxwAAF,82213.0000000000000000000000,
TXN000850,Modern Accessories Order 20,P0012,S002,1,113881,6191,2026-03-29 10:37:30,2026-03-29,Cash,Online,Modern Accessories Order 20,Negotiation/Review,005a3000mvJbWxwAAF,434656.0000000000000000000000,
TXN000851,Value Lifestyle Order 61,P0006,S003,4,7034,119,2026-01-11 20:20:14,2026-01-11,Card,Online,Value Lifestyle Order 61,Closed Won,005a3000mvJbWxwAAF,169990.0000000000000000000000,
TXN000852,Urban Mobile Order 42,P0009,S002,5,8662,737,2026-02-09 11:40:09,2026-02-09,Net Banking,Store,Urban Mobile Order 42,Closed Won,005a3000mvJbWxwAAF,466272.0000000000000000000000,
TXN000853,Quick Groceries Order 76,P0010,S002,3,38299,4843,2026-02-28 04:18:05,2026-02-28,UPI,Online,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000854,Urban Fashion Order 77,P0019,S005,5,106749,10758,2026-02-21 16:04:13,2026-02-21,Card,Store,Urban Fashion Order 77,Proposal/Price Quote,005a3000mvJbWxwAAF,265138.0000000000000000000000,
TXN000855,Urban Lifestyle Order 46,P0020,S001,2,10782,1126,2026-03-01 01:35:12,2026-03-01,Net Banking,Online,Urban Lifestyle Order 46,Negotiation/Review,005a3000mvJbWxwAAF,249307.0000000000000000000000,
TXN000856,Elite Accessories Order 13,P0012,S002,3,18803,2439,2026-01-02 01:06:11,2026-01-02,UPI,Store,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000857,Royal Furniture Order 57,P0003,S005,3,62647,9187,2026-03-09 07:01:13,2026-03-09,UPI,Online,Royal Furniture Order 57,Proposal/Price Quote,005a3000mvJbWxwAAF,382370.0000000000000000000000,
TXN000858,Smart Furniture Order 63,P0018,S002,4,102754,10366,2026-01-02 04:44:26,2026-01-02,Net Banking,Store,Smart Furniture Order 63,Closed Lost,005a3000mvJbWxwAAF,53973.0000000000000000000000,
TXN000859,Value Fashion Order 95,P0017,S003,5,21632,2677,2026-03-01 01:59:59,2026-03-01,Cash,Online,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000860,Smart Groceries Order 6,P0005,S003,2,9924,223,2026-03-25 13:17:31,2026-03-25,UPI,Store,Smart Groceries Order 6,Negotiation/Review,005a3000mvJbWxwAAF,456315.0000000000000000000000,
TXN000861,Elite Accessories Order 13,P0013,S005,1,106899,12278,2026-02-14 19:55:15,2026-02-14,Net Banking,Store,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000862,Quick Accessories Order 29,P0005,S004,5,19525,2852,2026-02-18 09:13:17,2026-02-18,Cash,Online,Quick Accessories Order 29,Qualification,005a3000mvJbWxwAAF,340396.0000000000000000000000,
TXN000863,Value Groceries Order 45,P0006,S003,2,78486,2440,2026-01-29 06:12:19,2026-01-29,Net Banking,Store,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000864,Quick Furniture Order 48,P0014,S003,2,35244,977,2026-03-13 07:14:36,2026-03-13,Card,Store,Quick Furniture Order 48,Prospecting,005a3000mvJbWxwAAF,155664.0000000000000000000000,
TXN000865,Elite Mobile Order 14,P0009,S002,4,7191,932,2026-01-16 07:17:35,2026-01-16,UPI,Online,Elite Mobile Order 14,Negotiation/Review,005a3000mvJbWxwAAF,199191.0000000000000000000000,
TXN000866,Urban Lifestyle Order 74,P0009,S005,2,71684,1947,2026-03-29 06:21:52,2026-03-29,Net Banking,Store,Urban Lifestyle Order 74,Closed Won,005a3000mvJbWxwAAF,355125.0000000000000000000000,
TXN000867,Urban Furniture Order 35,P0006,S001,1,42262,742,2026-03-20 13:02:00,2026-03-20,Net Banking,Store,Urban Furniture Order 35,Negotiation/Review,005a3000mvJbWxwAAF,201980.0000000000000000000000,
TXN000868,Modern Lifestyle Order 58,P0012,S003,5,22047,412,2026-03-31 21:09:23,2026-03-31,Cash,Store,Modern Lifestyle Order 58,Prospecting,005a3000mvJbWxwAAF,113652.0000000000000000000000,
TXN000869,Global Fashion Order 56,P0016,S001,4,68826,4053,2026-02-22 00:20:28,2026-02-22,Net Banking,Store,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000870,Urban Electronics Order 87,P0016,S004,4,40535,4559,2026-01-20 15:40:33,2026-01-20,Card,Online,Urban Electronics Order 87,Proposal/Price Quote,005a3000mvJbWxwAAF,462077.0000000000000000000000,
TXN000871,Fresh Groceries Order 39,P0020,S001,2,113146,11824,2026-02-27 05:47:39,2026-02-27,Net Banking,Online,Fresh Groceries Order 39,Qualification,005a3000mvJbWxwAAF,186950.0000000000000000000000,
TXN000872,Mega Groceries Order 10,P0005,S004,5,37181,3328,2026-01-20 00:33:36,2026-01-20,Card,Store,Mega Groceries Order 10,Prospecting,005a3000mvJbWxwAAF,174421.0000000000000000000000,
TXN000873,Elite Accessories Order 28,P0019,S005,3,70890,93,2026-01-19 00:16:58,2026-01-19,Card,Online,Elite Accessories Order 28,Qualification,005a3000mvJbWxwAAF,355304.0000000000000000000000,
TXN000874,Value Fashion Order 4,P0008,S005,4,119127,14543,2026-03-15 09:46:41,2026-03-15,UPI,Online,Value Fashion Order 4,Qualification,005a3000mvJbWxwAAF,153828.0000000000000000000000,
TXN000875,Value Mobile Order 81,P0012,S003,3,48138,5807,2026-01-10 17:03:18,2026-01-10,Card,Online,Value Mobile Order 81,Needs Analysis,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000876,Prime Mobile Order 90,P0003,S005,3,27347,225,2026-01-17 11:54:36,2026-01-17,Cash,Online,Prime Mobile Order 90,Qualification,005a3000mvJbWxwAAF,344816.0000000000000000000000,
TXN000877,Value Groceries Order 45,P0001,S005,1,43774,1442,2026-03-01 16:05:31,2026-03-01,Cash,Store,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000878,Mega Groceries Order 10,P0019,S002,3,50502,4599,2026-01-29 14:41:15,2026-01-29,Card,Store,Mega Groceries Order 10,Prospecting,005a3000mvJbWxwAAF,174421.0000000000000000000000,
TXN000879,Fresh Mobile Order 1,P0001,S003,4,2037,188,2026-03-03 00:11:36,2026-03-03,UPI,Online,Fresh Mobile Order 1,Qualification,005a3000mvJbWxwAAF,130994.0000000000000000000000,
TXN000880,Quick Mobile Order 47,,S004,3,14044,1411,2026-01-08 00:50:33,2026-01-08,UPI,Online,Quick Mobile Order 47,Closed Won,005a3000mvJbWxwAAF,199437.0000000000000000000000,
TXN000881,Value Fashion Order 95,P0001,S001,2,3698,108,2026-03-01 06:59:23,2026-03-01,Net Banking,Store,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000882,Global Appliances Order 88,P0020,S004,5,91829,7258,2026-03-07 05:04:38,2026-03-07,Card,Store,Global Appliances Order 88,Closed Won,005a3000mvJbWxwAAF,260926.0000000000000000000000,001a3003WNGRRdEAYX
TXN000883,Fresh Groceries Order 39,P0004,S003,5,105372,4791,2026-03-22 16:12:16,2026-03-22,UPI,Online,Fresh Groceries Order 39,Qualification,005a3000mvJbWxwAAF,186950.0000000000000000000000,
TXN000884,Royal Electronics Order 11,P0011,S002,5,104758,6210,2026-01-25 13:25:48,2026-01-25,UPI,Store,Royal Electronics Order 11,Needs Analysis,005a3000mvJbWxwAAF,82213.0000000000000000000000,
TXN000885,Fresh Appliances Order 15,P0012,S003,2,60906,6038,2026-01-07 20:57:25,2026-01-07,Net Banking,Store,Fresh Appliances Order 15,Negotiation/Review,005a3000mvJbWxwAAF,415548.0000000000000000000000,001a3003WNDnnwyAYB
TXN000886,Elite Furniture Order 54,P0005,S002,1,2928,238,2026-03-01 21:33:01,2026-03-01,UPI,Online,Elite Furniture Order 54,Negotiation/Review,005a3000mvJbWxwAAF,91153.0000000000000000000000,
TXN000887,Urban Groceries Order 8,P0020,S005,2,63638,547,2026-01-18 04:51:52,2026-01-18,Cash,Store,Urban Groceries Order 8,Needs Analysis,005a3000mvJbWxwAAF,29972.0000000000000000000000,
TXN000888,Modern Accessories Order 20,P0007,S005,5,97250,12771,2026-02-13 07:48:26,2026-02-13,Card,Store,Modern Accessories Order 20,Negotiation/Review,005a3000mvJbWxwAAF,434656.0000000000000000000000,
TXN000889,Elite Appliances Order 73,P0019,S001,3,16293,1386,2026-01-02 03:57:44,2026-01-02,Cash,Online,Elite Appliances Order 73,Negotiation/Review,005a3000mvJbWxwAAF,227481.0000000000000000000000,
TXN000890,Smart Groceries Order 6,P0016,S002,2,13510,1173,2026-01-11 13:38:11,2026-01-11,Net Banking,Online,Smart Groceries Order 6,Negotiation/Review,005a3000mvJbWxwAAF,456315.0000000000000000000000,
TXN000891,Global Electronics Order 9,P0017,S001,4,69907,5642,2026-03-24 10:21:00,2026-03-24,UPI,Online,Global Electronics Order 9,Closed Won,005a3000mvJbWxwAAF,177462.0000000000000000000000,
TXN000892,Value Electronics Order 98,P0006,S005,1,115639,3543,2026-02-22 12:28:09,2026-02-22,Net Banking,Store,Value Electronics Order 98,Qualification,005a3000mvJbWxwAAF,324652.0000000000000000000000,
TXN000893,Urban Mobile Order 42,P0014,S002,5,13450,792,2026-02-15 21:30:25,2026-02-15,Cash,Store,Urban Mobile Order 42,Closed Won,005a3000mvJbWxwAAF,466272.0000000000000000000000,
TXN000894,Modern Lifestyle Order 17,P0014,S005,3,94053,6129,2026-03-31 00:45:35,2026-03-31,Net Banking,Store,Modern Lifestyle Order 17,Closed Won,005a3000mvJbWxwAAF,161083.0000000000000000000000,
TXN000895,Urban Mobile Order 3,P0020,S002,1,18547,2155,2026-03-26 12:35:02,2026-03-26,Card,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000896,Royal Groceries Order 100,P0011,S003,5,114745,2041,2026-03-12 12:53:27,2026-03-12,Card,Online,Royal Groceries Order 100,Proposal/Price Quote,005a3000mvJbWxwAAF,480148.0000000000000000000000,
TXN000897,Quick Fashion Order 41,P0001,S005,4,107344,1161,2026-02-10 06:26:37,2026-02-10,Cash,Online,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000898,Metro Mobile Order 38,P0015,S001,4,1701,31,2026-02-06 10:26:01,2026-02-06,Cash,Online,Metro Mobile Order 38,Qualification,005a3000mvJbWxwAAF,491597.0000000000000000000000,
TXN000899,Value Electronics Order 98,P0005,S005,4,33434,4826,2026-04-01 12:36:22,2026-04-01,UPI,Store,Value Electronics Order 98,Qualification,005a3000mvJbWxwAAF,324652.0000000000000000000000,
TXN000900,Quick Groceries Order 91,P0002,S002,5,84251,7280,2026-01-13 10:13:32,2026-01-13,UPI,Store,Quick Groceries Order 91,Negotiation/Review,005a3000mvJbWxwAAF,486005.0000000000000000000000,
TXN000901,Royal Electronics Order 11,P0009,S001,5,71074,86,2026-03-17 08:21:29,2026-03-17,UPI,Store,Royal Electronics Order 11,Needs Analysis,005a3000mvJbWxwAAF,82213.0000000000000000000000,
TXN000902,Urban Mobile Order 3,P0001,S003,5,89722,2749,2026-01-30 03:51:21,2026-01-30,Cash,Online,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000903,Elite Accessories Order 13,P0004,S003,1,53838,886,2026-01-03 02:48:54,2026-01-03,Net Banking,Online,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000904,Elite Lifestyle Order 99,P0011,S005,5,10932,476,2026-02-26 10:01:18,2026-02-26,Net Banking,Store,Elite Lifestyle Order 99,Prospecting,005a3000mvJbWxwAAF,186215.0000000000000000000000,
TXN000905,Royal Electronics Order 11,P0011,S001,5,115287,10463,2026-02-22 02:49:49,2026-02-22,Net Banking,Online,Royal Electronics Order 11,Needs Analysis,005a3000mvJbWxwAAF,82213.0000000000000000000000,
TXN000906,Metro Fashion Order 30,P0005,S001,3,7352,1089,2026-01-24 17:38:09,2026-01-24,Card,Store,Metro Fashion Order 30,Qualification,005a3000mvJbWxwAAF,95685.0000000000000000000000,
TXN000907,Value Groceries Order 45,P0010,S001,2,55356,1508,2026-03-19 15:13:41,2026-03-19,Net Banking,Online,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000908,Royal Groceries Order 59,P0007,S003,5,33803,4117,2026-02-26 10:55:42,2026-02-26,Card,Store,Royal Groceries Order 59,Closed Won,005a3000mvJbWxwAAF,440834.0000000000000000000000,
TXN000909,Quick Fashion Order 41,P0010,S003,1,72881,1140,2026-04-01 07:17:09,2026-04-01,Crypto,Store,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000910,Elite Furniture Order 54,P0017,S005,3,-100,2234,2026-02-13 05:11:01,2026-02-13,Card,Store,Elite Furniture Order 54,Negotiation/Review,005a3000mvJbWxwAAF,91153.0000000000000000000000,
TXN000911,Urban Electronics Order 87,P0017,S004,3,49284,555,2026-03-17 01:43:31,2026-03-17,Net Banking,Store,Urban Electronics Order 87,Proposal/Price Quote,005a3000mvJbWxwAAF,462077.0000000000000000000000,
TXN000912,Fresh Electronics Order 65,P0014,S004,3,101854,9361,2026-03-23 02:19:26,2026-03-23,Card,Store,Fresh Electronics Order 65,Prospecting,005a3000mvJbWxwAAF,460518.0000000000000000000000,
TXN000913,Value Groceries Order 25,P0017,S004,1,5193,742,2026-03-23 22:37:16,2026-03-23,UPI,Online,Value Groceries Order 25,Negotiation/Review,005a3000mvJbWxwAAF,178431.0000000000000000000000,
TXN000914,Mega Appliances Order 49,P0008,S003,2,8584,214,2026-03-27 11:20:23,2026-03-27,Net Banking,Store,Mega Appliances Order 49,Proposal/Price Quote,005a3000mvJbWxwAAF,413798.0000000000000000000000,
TXN000915,Royal Groceries Order 59,P0002,S003,4,91846,1015,2026-03-16 10:30:57,2026-03-16,Card,Online,Royal Groceries Order 59,Closed Won,005a3000mvJbWxwAAF,440834.0000000000000000000000,
TXN000916,Urban Appliances Order 37,P0005,S002,4,76836,7602,2026-01-02 14:28:49,2026-01-02,Card,Online,Urban Appliances Order 37,Needs Analysis,005a3000mvJbWxwAAF,393869.0000000000000000000000,
TXN000917,Quick Fashion Order 41,P0004,S002,1,28104,1314,2026-02-04 01:15:12,2026-02-04,Cash,Store,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000918,Fresh Electronics Order 75,P0014,S001,3,67178,1946,2026-02-16 14:52:57,2026-02-16,Net Banking,Store,Fresh Electronics Order 75,Proposal/Price Quote,005a3000mvJbWxwAAF,134424.0000000000000000000000,
TXN000919,Royal Lifestyle Order 32,P0019,S005,1,80540,6261,2026-03-20 17:27:37,2026-03-20,Card,Store,Royal Lifestyle Order 32,Qualification,005a3000mvJbWxwAAF,340907.0000000000000000000000,
TXN000920,Elite Mobile Order 14,P0019,S002,4,21598,2520,2026-03-23 22:54:49,2026-03-23,UPI,Online,Elite Mobile Order 14,Negotiation/Review,005a3000mvJbWxwAAF,199191.0000000000000000000000,
TXN000921,Metro Fashion Order 30,P0009,S002,1,60083,7593,2026-01-05 23:12:16,2026-01-05,Cash,Store,Metro Fashion Order 30,Qualification,005a3000mvJbWxwAAF,95685.0000000000000000000000,
TXN000922,Royal Lifestyle Order 84,P0018,S005,5,970,114,2026-03-09 01:52:46,2026-03-09,Net Banking,Online,Royal Lifestyle Order 84,Prospecting,005a3000mvJbWxwAAF,126309.0000000000000000000000,
TXN000923,Quick Accessories Order 29,P0019,S004,4,9257,170,2026-03-17 22:02:03,2026-03-17,Net Banking,Store,Quick Accessories Order 29,Qualification,005a3000mvJbWxwAAF,340396.0000000000000000000000,
TXN000924,Quick Fashion Order 41,P0003,S004,1,56485,5364,2026-02-06 06:57:04,2026-02-06,Card,Online,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000925,Value Mobile Order 81,P0011,S001,4,30870,1233,2026-03-19 13:09:51,2026-03-19,Net Banking,Store,Value Mobile Order 81,Needs Analysis,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000926,Elite Fashion Order 96,P0006,S004,4,5542,200,2026-03-19 12:48:38,2026-03-19,Net Banking,Store,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000927,Prime Mobile Order 90,P0007,S004,5,8532,363,2026-01-31 09:08:13,2026-01-31,Net Banking,Online,Prime Mobile Order 90,Qualification,005a3000mvJbWxwAAF,344816.0000000000000000000000,
TXN000928,Smart Electronics Order 66,P0005,S001,2,19041,1272,2026-02-03 16:17:32,2026-02-03,Cash,Online,Smart Electronics Order 66,Negotiation/Review,005a3000mvJbWxwAAF,484632.0000000000000000000000,
TXN000929,Modern Mobile Order 94,P0015,S003,2,15643,1875,2026-01-11 01:08:33,2026-01-11,Cash,Online,Modern Mobile Order 94,Qualification,005a3000mvJbWxwAAF,89279.0000000000000000000000,
TXN000930,Quick Mobile Order 47,P0020,S001,4,55426,2297,2026-03-28 05:47:06,2026-03-28,Card,Online,Quick Mobile Order 47,Closed Won,005a3000mvJbWxwAAF,199437.0000000000000000000000,
TXN000931,Elite Accessories Order 28,P0012,S004,1,99030,987,2026-01-12 17:05:06,2026-01-12,Cash,Store,Elite Accessories Order 28,Qualification,005a3000mvJbWxwAAF,355304.0000000000000000000000,
TXN000932,Fresh Appliances Order 15,P0019,S005,5,15484,1042,2026-01-10 09:30:49,2026-01-10,Net Banking,Store,Fresh Appliances Order 15,Negotiation/Review,005a3000mvJbWxwAAF,415548.0000000000000000000000,001a3003WNDnnwyAYB
TXN000933,Global Mobile Order 69,P0016,S002,1,90495,11756,2026-01-24 16:47:04,2026-01-24,UPI,Online,Global Mobile Order 69,Negotiation/Review,005a3000mvJbWxwAAF,252452.0000000000000000000000,
TXN000934,Modern Mobile Order 94,P0013,S005,2,53743,3686,2026-02-06 22:17:31,2026-02-06,Card,Store,Modern Mobile Order 94,Qualification,005a3000mvJbWxwAAF,89279.0000000000000000000000,
TXN000935,Smart Groceries Order 6,P0020,S003,2,2537,87,2026-02-16 06:52:08,2026-02-16,Net Banking,Store,Smart Groceries Order 6,Negotiation/Review,005a3000mvJbWxwAAF,456315.0000000000000000000000,
TXN000936,Urban Appliances Order 37,P0001,S003,2,84018,11063,2026-01-27 13:04:25,2026-01-27,Cash,Store,Urban Appliances Order 37,Needs Analysis,005a3000mvJbWxwAAF,393869.0000000000000000000000,
TXN000937,Prime Groceries Order 78,P0019,S001,2,67739,5907,2026-03-10 09:51:20,2026-03-10,Cash,Online,Prime Groceries Order 78,Qualification,005a3000mvJbWxwAAF,137576.0000000000000000000000,
TXN000938,Value Furniture Order 70,P0017,S003,5,64227,6826,2026-01-14 12:27:03,2026-01-14,Net Banking,Store,Value Furniture Order 70,Negotiation/Review,005a3000mvJbWxwAAF,315847.0000000000000000000000,
TXN000939,Smart Fashion Order 79,P0020,S004,4,26874,2693,2026-03-25 20:45:19,2026-03-25,Card,Online,Smart Fashion Order 79,Negotiation/Review,005a3000mvJbWxwAAF,228240.0000000000000000000000,
TXN000940,Urban Electronics Order 87,P0002,S003,2,95142,13927,2026-01-11 03:24:18,2026-01-11,Card,Store,Urban Electronics Order 87,Proposal/Price Quote,005a3000mvJbWxwAAF,462077.0000000000000000000000,
TXN000941,Metro Mobile Order 38,P0003,S001,2,66943,9870,2026-03-27 23:21:50,2026-03-27,UPI,Online,Metro Mobile Order 38,Qualification,005a3000mvJbWxwAAF,491597.0000000000000000000000,
TXN000942,Quick Mobile Order 47,P0020,S004,2,82452,10533,2026-02-20 03:52:54,2026-02-20,Net Banking,Store,Quick Mobile Order 47,Closed Won,005a3000mvJbWxwAAF,199437.0000000000000000000000,
TXN000943,Mega Groceries Order 10,P0006,S001,2,51643,4781,2026-03-08 12:57:02,2026-03-08,UPI,Online,Mega Groceries Order 10,Prospecting,005a3000mvJbWxwAAF,174421.0000000000000000000000,
TXN000944,Value Lifestyle Order 61,P0005,S004,5,92774,3837,2026-03-24 09:20:08,2026-03-24,Cash,Store,Value Lifestyle Order 61,Closed Won,005a3000mvJbWxwAAF,169990.0000000000000000000000,
TXN000945,Urban Lifestyle Order 74,P0016,S004,1,79466,10163,2026-03-02 22:36:03,2026-03-02,Net Banking,Online,Urban Lifestyle Order 74,Closed Won,005a3000mvJbWxwAAF,355125.0000000000000000000000,
TXN000946,Global Mobile Order 69,P0013,S005,2,49595,3862,2026-02-01 21:15:49,2026-02-01,UPI,Store,Global Mobile Order 69,Negotiation/Review,005a3000mvJbWxwAAF,252452.0000000000000000000000,
TXN000947,Elite Lifestyle Order 99,P0009,S004,3,117184,13527,2026-02-15 00:20:01,2026-02-15,UPI,Store,Elite Lifestyle Order 99,Prospecting,005a3000mvJbWxwAAF,186215.0000000000000000000000,
TXN000948,Royal Lifestyle Order 32,P0006,S004,5,63123,5027,2026-03-03 05:28:48,2026-03-03,UPI,Store,Royal Lifestyle Order 32,Qualification,005a3000mvJbWxwAAF,340907.0000000000000000000000,
TXN000949,Value Fashion Order 4,P0001,S002,5,17717,2361,2026-01-06 04:57:40,2026-01-06,UPI,Store,Value Fashion Order 4,Qualification,005a3000mvJbWxwAAF,153828.0000000000000000000000,
TXN000950,Metro Lifestyle Order 44,P0006,S005,1,35707,1685,2026-03-25 10:30:48,2026-03-25,Card,Online,Metro Lifestyle Order 44,Prospecting,005a3000mvJbWxwAAF,249020.0000000000000000000000,
TXN000951,Fresh Electronics Order 65,P0005,S005,3,19658,280,2026-02-15 22:14:21,2026-02-15,Card,Online,Fresh Electronics Order 65,Prospecting,005a3000mvJbWxwAAF,460518.0000000000000000000000,
TXN000952,Urban Appliances Order 37,P0006,S001,3,65208,6107,2026-03-07 17:22:17,2026-03-07,Cash,Online,Urban Appliances Order 37,Needs Analysis,005a3000mvJbWxwAAF,393869.0000000000000000000000,
TXN000953,Global Mobile Order 69,P0016,S004,4,98986,1684,2026-02-07 22:02:38,2026-02-07,Card,Store,Global Mobile Order 69,Negotiation/Review,005a3000mvJbWxwAAF,252452.0000000000000000000000,
TXN000954,Metro Lifestyle Order 55,P0007,S005,1,15320,345,2026-03-18 05:31:10,2026-03-18,Net Banking,Store,Metro Lifestyle Order 55,Closed Lost,005a3000mvJbWxwAAF,68517.0000000000000000000000,
TXN000955,Elite Accessories Order 2,P0012,S005,3,57913,3005,2026-01-25 07:36:27,2026-01-25,Card,Online,Elite Accessories Order 2,Qualification,005a3000mvJbWxwAAF,284433.0000000000000000000000,
TXN000956,Royal Lifestyle Order 84,P0016,S004,5,4531,592,2026-01-17 08:44:28,2026-01-17,Net Banking,Store,Royal Lifestyle Order 84,Prospecting,005a3000mvJbWxwAAF,126309.0000000000000000000000,
TXN000957,Quick Furniture Order 60,P0002,S005,1,36309,2208,2026-02-15 04:47:11,2026-02-15,Net Banking,Online,Quick Furniture Order 60,Closed Lost,005a3000mvJbWxwAAF,122916.0000000000000000000000,
TXN000958,Mega Appliances Order 49,P0008,S003,5,80097,3262,2026-03-15 20:26:59,2026-03-15,Card,Online,Mega Appliances Order 49,Proposal/Price Quote,005a3000mvJbWxwAAF,413798.0000000000000000000000,
TXN000959,Prime Fashion Order 19,P0003,S004,3,114940,6717,2026-02-02 04:38:35,2026-02-02,Net Banking,Online,Prime Fashion Order 19,Closed Lost,005a3000mvJbWxwAAF,493577.0000000000000000000000,
TXN000960,Quick Electronics Order 27,P0012,S004,3,2681,320,2026-01-29 07:35:59,2026-01-29,Card,Online,Quick Electronics Order 27,Needs Analysis,005a3000mvJbWxwAAF,295483.0000000000000000000000,
TXN000961,Elite Accessories Order 13,P0012,S002,4,50123,5405,2026-01-07 02:35:48,2026-01-07,Net Banking,Store,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000962,Quick Appliances Order 82,P0007,S005,1,18710,769,2026-01-21 22:39:32,2026-01-21,UPI,Store,Quick Appliances Order 82,Qualification,005a3000mvJbWxwAAF,99420.0000000000000000000000,
TXN000963,Quick Appliances Order 22,P0016,S002,5,45485,3931,2026-03-05 16:17:24,2026-03-05,Net Banking,Store,Quick Appliances Order 22,Closed Won,005a3000mvJbWxwAAF,320364.0000000000000000000000,
TXN000964,Elite Fashion Order 96,P0013,S005,5,85167,5921,2026-01-09 12:42:59,2026-01-09,Net Banking,Online,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000965,Prime Groceries Order 78,P0018,S005,5,2176,314,2026-01-27 18:23:54,2026-01-27,Cash,Online,Prime Groceries Order 78,Qualification,005a3000mvJbWxwAAF,137576.0000000000000000000000,
TXN000966,Value Furniture Order 70,P0008,S004,3,59503,4018,2026-03-18 12:44:05,2026-03-18,UPI,Online,Value Furniture Order 70,Negotiation/Review,005a3000mvJbWxwAAF,315847.0000000000000000000000,
TXN000967,Smart Mobile Order 64,P0005,S005,4,88025,9717,2026-01-04 02:06:40,2026-01-04,Card,Online,Smart Mobile Order 64,Needs Analysis,005a3000mvJbWxwAAF,248547.0000000000000000000000,
